2972;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2973;8530;5-10Gbps;Balanced;Regional;NSP;Selective;N;N
2974;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2975;30162;Not Disclosed;Balanced;Regional;Cable/DSL/ISP;Open;N;N
2976;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2977;16080;Not Disclosed;Balanced;Europe;NSP;Selective;N;N
2978;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2979;50655;100-1000Mbps;Balanced;Europe;Content;Selective;N;N
2980;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2981;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2982;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2983;18070;Not Disclosed;Balanced;Regional;Cable/DSL/ISP;Open;N;N
2984;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2985;25388;5-10Gbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
2986;47869;20-50 Gbps;Heavy Outbound;Global;Content;Open;N;N
2987;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2988;35592;10-20Gbps;Mostly Outbound;Europe;Content;Open;N;N
2989;50472;100-1000Mbps;Balanced;Europe;Non-Profit;Open;N;N
2990;42896;10-20Gbps;Balanced;Regional;NSP;Open;N;N
2991;21232;5-10Gbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
2992;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2993;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2994;50295;1-5Gbps;Mostly Outbound;Europe;Content;Open;N;N
2995;6735;1-5Gbps;Balanced;Europe;Cable/DSL/ISP;Open;N;N
2996;33083;100-1000Mbps;Mostly Outbound;Regional;Content;Selective;N;N
2997;10566;Not Disclosed;Mostly Outbound;Global;Content;Open;N;N
2998;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
2999;22637;Not Disclosed;Heavy Inbound;North America;NSP;Open;N;N
3000;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3001;4007;100-1000Mbps;Mostly Inbound;Asia Pacific;Cable/DSL/ISP;Selective;N;N
3002;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3003;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3004;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3005;34555;20-50 Gbps;Balanced;Regional;Cable/DSL/ISP;Open;N;N
3006;29222;5-10Gbps;Heavy Outbound;Europe;Content;Open;N;N
3007;22004;Not Disclosed;Mostly Outbound;Global;Content;Selective;N;N
3008;13243;1-5Gbps;Balanced;Regional;Content;Open;N;N
3009;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3010;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3011;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3012;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3013;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3014;15802;20-50 Gbps;Mostly Inbound;Global;NSP;Open;N;N
3015;38544;Not Disclosed;Mostly Outbound;Asia Pacific;Content;Open;N;N
3016;43646;100+ Gbps;Mostly Outbound;Europe;NSP;Open;N;N
3017;16347;10-20Gbps;Balanced;Europe;Cable/DSL/ISP;Selective;N;N
3018;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3019;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3020;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3021;10013;Not Disclosed;Balanced;Regional;NSP;Selective;N;N
3023;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3024;39386;1 Tbps+;Mostly Inbound;Global;NSP;Open;N;N
3025;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3026;22663;100-1000Mbps;Mostly Outbound;Regional;Content;Open;N;N
3027;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3028;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3029;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3030;34006;Not Disclosed;Balanced;Europe;Cable/DSL/ISP;Open;N;N
3031;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3032;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3033;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3034;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3035;209;Not Disclosed;Balanced;Global;NSP;Selective;N;N
3036;8587;100-1000Mbps;Balanced;Europe;Cable/DSL/ISP;Open;N;N
3037;50156;Not Disclosed;Mostly Outbound;Regional;Content;Open;N;N
3038;42979;10-20Gbps;Balanced;Europe;NSP;Open;N;N
3039;19662;100-1000Mbps;Mostly Inbound;North America;Cable/DSL/ISP;Open;N;N
3040;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3041;41601;Not Disclosed;Balanced;Europe;Cable/DSL/ISP;Open;N;N
3042;8859;500-1000 Gbps;Balanced;Europe;Content;Open;N;N
3043;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3044;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3045;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3046;50234;20-100Mbps;Mostly Outbound;Europe;Content;Open;N;N
3047;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3048;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3049;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3050;45345;100-1000Mbps;Mostly Inbound;Global;Cable/DSL/ISP;Open;N;N
3051;18134;1-5Gbps;Mostly Inbound;Asia Pacific;Cable/DSL/ISP;Open;N;N
3052;25148;10-20Gbps;Mostly Outbound;Europe;Content;Open;N;N
3053;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3054;48344;20-100Mbps;Mostly Outbound;Europe;Cable/DSL/ISP;Open;N;N
3055;5603;10-20Gbps;Balanced;Europe;NSP;Selective;N;N
3056;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3057;38915;100-1000Mbps;Mostly Inbound;Regional;Non-Profit;Open;N;N
3058;31543;1-5Gbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3060;12695;20-50 Gbps;Mostly Outbound;Europe;NSP;Selective;N;N
3061;42590;1-5Gbps;Mostly Inbound;Europe;Cable/DSL/ISP;Selective;N;N
3062;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3063;36696;Not Disclosed;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3064;17378;Not Disclosed;Balanced;North America;NSP;Open;N;N
3065;28624;5-10Gbps;Heavy Inbound;Regional;Cable/DSL/ISP;Open;N;N
3066;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3067;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3068;3238;1-5Gbps;Balanced;Regional;Cable/DSL/ISP;Open;N;N
3069;9877;Not Disclosed;Balanced;Asia Pacific;Educational/Research;Selective;N;N
3070;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3071;44948;5-10Gbps;Mostly Outbound;Global;Content;Open;N;N
3072;43545;100-1000Mbps;Balanced;Europe;NSP;Open;N;N
3073;5524;Not Disclosed;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3074;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3075;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3076;40191;5-10Gbps;Balanced;North America;NSP;Open;N;N
3077;99998;10-20Gbps;Mostly Inbound;Asia Pacific;Cable/DSL/ISP;Open;N;N
3078;26622;Not Disclosed;Balanced;Regional;NSP;Open;N;N
3079;52892;1-5Gbps;Balanced;South America;Cable/DSL/ISP;Open;N;N
3080;44788;Not Disclosed;Balanced;Europe;Content;Selective;N;N
3081;31554;1-5Gbps;Balanced;Europe;NSP;Open;N;N
3082;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3083;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3085;11922;1-5Gbps;Heavy Outbound;North America;Content;Open;N;N
3086;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3087;13370;10-20Gbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3088;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3089;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3090;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3091;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3092;33958;0-20 Mbps;Mostly Inbound;Regional;Enterprise;Open;N;N
3093;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3094;45014;1-5Gbps;Mostly Outbound;Europe;NSP;Open;N;N
3095;30583;100-1000Mbps;Balanced;Regional;NSP;Open;N;N
3096;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3097;19875;1-5Gbps;Balanced;North America;NSP;Open;N;N
3098;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3099;52841;1-5Gbps;Balanced;South America;NSP;Selective;N;N
3100;41529;Not Disclosed;Balanced;Global;Enterprise;Restrictive;N;N
3101;50384;500-1000 Gbps;Balanced;Global;NSP;Open;N;N
3102;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3103;4608;20-100Mbps;Mostly Outbound;Asia Pacific;Non-Profit;Selective;N;N
3104;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3105;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3106;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3107;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3108;37053;100-1000Mbps;Balanced;Regional;NSP;Open;N;N
3109;43289;Not Disclosed;Mostly Outbound;Global;Content;Open;N;N
3110;41678;1-5Gbps;Mostly Outbound;Europe;Content;Open;N;N
3111;17534;Not Disclosed;Heavy Inbound;Asia Pacific;Cable/DSL/ISP;Open;N;N
3112;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3113;41883;100-1000Mbps;Mostly Inbound;Europe;Cable/DSL/ISP;Selective;N;N
3114;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3115;45845;100-1000Mbps;Mostly Inbound;Asia Pacific;NSP;Open;N;N
3116;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3117;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3118;31939;10-20Gbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3120;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3121;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3122;10474;20-50 Gbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3123;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3124;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3125;39647;1-5Gbps;Mostly Outbound;Global;NSP;Open;N;N
3126;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3127;46907;Not Disclosed;Balanced;North America;Enterprise;Selective;N;N
3128;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3129;50088;20-100Mbps;Mostly Outbound;Global;Enterprise;Selective;N;N
3130;2200;50-100 Gbps;Balanced;Europe;Educational/Research;Open;N;N
3131;34928;20-100Mbps;Mostly Inbound;Regional;Content;Open;N;N
3132;43013;Not Disclosed;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3133;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3134;14371;Not Disclosed;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3135;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3136;29119;200-300 Gbps;Mostly Inbound;Europe;NSP;Selective;N;N
3137;59895;1-5Gbps;Balanced;Global;Content;Open;N;N
3138;14166;100-1000Mbps;Heavy Outbound;Global;Content;Open;N;N
3139;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3140;12381;Not Disclosed;Balanced;Regional;NSP;Open;N;N
3141;8368;1-5Gbps;Balanced;Europe;NSP;Selective;N;N
3142;2854;50-100 Gbps;Mostly Outbound;Europe;NSP;Selective;N;N
3143;46391;Not Disclosed;Heavy Outbound;Regional;Content;Selective;N;N
3144;36089;Not Disclosed;Balanced;Global;Content;Selective;N;N
3145;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3146;19159;Not Disclosed;Mostly Inbound;North America;NSP;Selective;N;N
3147;24220;20-100Mbps;Mostly Outbound;Asia Pacific;Content;Open;N;N
3148;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3149;8926;100-200 Gbps;Balanced;Europe;Cable/DSL/ISP;Open;N;N
3150;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3151;40048;100-1000Mbps;Balanced;Global;Enterprise;Open;N;N
3152;5541;300-500 Gbps;Heavy Outbound;Europe;NSP;Open;N;N
3153;32181;Not Disclosed;Mostly Outbound;Global;Content;Open;N;N
3154;11798;50-100 Gbps;Mostly Outbound;North America;Content;Open;N;N
3155;29404;5-10Gbps;Mostly Outbound;Europe;Content;Open;N;N
3156;42492;20-100Mbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3157;35470;1-5Gbps;Mostly Outbound;Europe;Content;Open;N;N
3158;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3159;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3160;53441;Not Disclosed;Balanced;North America;Enterprise;Open;N;N
3161;51025;Not Disclosed;Mostly Outbound;Europe;NSP;Open;N;N
3162;17924;Not Disclosed;Mostly Inbound;Asia Pacific;Cable/DSL/ISP;Open;N;N
3163;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3164;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3165;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3166;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3167;8400;100+ Gbps;Heavy Inbound;Europe;NSP;Selective;N;N
3168;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3169;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3170;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3171;18678;100+ Gbps;Mostly Inbound;Regional;NSP;Open;N;N
3172;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3173;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3174;1850;0-20 Mbps;Mostly Outbound;Regional;Enterprise;Open;N;N
3175;15474;100-1000Mbps;Balanced;Regional;Educational/Research;Open;N;N
3176;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3177;50620;Not Disclosed;Balanced;Europe;Cable/DSL/ISP;Open;N;N
3178;44583;100-1000Mbps;Balanced;Europe;Content;Open;N;N
3179;56704;Not Disclosed;Balanced;Europe;NSP;Selective;N;N
3180;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3181;26546;100-1000Mbps;Mostly Inbound;North America;Cable/DSL/ISP;Open;N;N
3182;8943;100-1000Mbps;Balanced;Europe;NSP;Open;N;N
3183;53424;1-5Gbps;Mostly Inbound;North America;Cable/DSL/ISP;Open;N;N
3184;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3185;43948;5-10Gbps;Heavy Outbound;Europe;Content;Open;N;N
3186;18282;1-5Gbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3187;24753;100-1000Mbps;Mostly Inbound;Global;Cable/DSL/ISP;Open;N;N
3188;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3189;16523;Not Disclosed;Balanced;Regional;NSP;Open;N;N
3190;18268;1-5Gbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3191;24093;Not Disclosed;Mostly Inbound;Australia;NSP;Open;N;N
3192;23661;1-5Gbps;Heavy Outbound;Regional;Content;Open;N;N
3193;55329;10-20Gbps;Mostly Inbound;Asia Pacific;NSP;Open;N;N
3194;33445;100-1000Mbps;Mostly Outbound;Global;Content;Open;N;N
3195;4862;50-100 Gbps;Balanced;Global;NSP;Selective;N;N
3196;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3197;47302;Not Disclosed;Heavy Outbound;Europe;Content;Open;N;N
3198;39150;20-50 Gbps;Balanced;Europe;NSP;Restrictive;N;N
3199;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3200;9186;Not Disclosed;Balanced;Europe;NSP;Selective;N;N
3201;38466;10-20Gbps;Mostly Inbound;Asia Pacific;NSP;Open;N;N
3202;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3203;28138;100-1000Mbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3204;51040;20-100Mbps;Heavy Inbound;Europe;Non-Profit;Open;N;N
3205;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3206;6850;1-5Gbps;Balanced;Regional;Cable/DSL/ISP;Open;N;N
3207;28130;1-5Gbps;Mostly Inbound;Regional;Cable/DSL/ISP;Selective;N;N
3208;31133;1 Tbps+;Balanced;Europe;NSP;Selective;N;N
3209;49788;Not Disclosed;Balanced;Europe;NSP;Open;N;N
3210;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3211;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3213;7477;1-5Gbps;Heavy Inbound;Australia;Cable/DSL/ISP;Open;N;N
3214;35719;1-5Gbps;Mostly Inbound;Europe;Cable/DSL/ISP;Open;N;N
3215;10929;20-50 Gbps;Mostly Outbound;Regional;Content;Selective;N;N
3216;26282;10-20Gbps;Balanced;North America;Content;Selective;N;N
3217;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3219;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3220;20783;100-1000Mbps;Balanced;Europe;NSP;Open;N;N
3221;8613;100-1000Mbps;Balanced;Regional;Cable/DSL/ISP;Open;N;N
3222;43890;50-100 Gbps;Heavy Outbound;Europe;NSP;Open;N;N
3223;34578;100-1000Mbps;Balanced;Regional;Enterprise;Open;N;N
3224;35223;100-1000Mbps;Mostly Inbound;Europe;Cable/DSL/ISP;Open;N;N
3225;12843;5-10Gbps;Balanced;Regional;NSP;Selective;N;N
3226;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3227;35206;20-100Mbps;Heavy Outbound;Europe;Content;Open;N;N
3228;24951;Not Disclosed;Mostly Inbound;Regional;Content;Selective;N;N
3229;41088;100-1000Mbps;Mostly Outbound;Europe;Cable/DSL/ISP;Open;N;N
3230;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3231;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3232;51185;5-10Gbps;Balanced;Europe;Content;Open;N;N
3233;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3234;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3235;31167;100-1000Mbps;Balanced;Europe;NSP;Open;N;N
3236;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3237;51088;10-20Gbps;Heavy Outbound;Regional;NSP;Selective;N;N
3238;17184;10-20Gbps;Mostly Inbound;North America;NSP;Restrictive;N;N
3239;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3241;42473;100+ Gbps;Balanced;Global;Content;Selective;N;N
3242;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3243;34362;1-5Gbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3244;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3245;50043;20-100Mbps;Mostly Outbound;Europe;Content;Open;N;N
3247;50244;20-50 Gbps;Mostly Outbound;Europe;NSP;Open;N;N
3248;30419;50-100 Gbps;Balanced;Global;Enterprise;Open;N;N
3249;28666;5-10Gbps;Balanced;South America;NSP;Open;N;N
3250;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3251;41572;1-5Gbps;Balanced;Europe;Cable/DSL/ISP;Selective;N;N
3252;47856;1-5Gbps;Heavy Outbound;Europe;Content;Open;N;N
3253;36687;100-1000Mbps;Mostly Inbound;Regional;NSP;Open;N;N
3254;38930;20-50 Gbps;Balanced;Europe;NSP;Selective;N;N
3255;5071;Not Disclosed;Heavy Inbound;Regional;Cable/DSL/ISP;Open;N;N
3256;7631;1-5Gbps;Balanced;Asia Pacific;Cable/DSL/ISP;Open;N;N
3257;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3258;50989;5-10Gbps;Heavy Outbound;Regional;NSP;Open;N;N
3259;9381;Not Disclosed;Balanced;Asia Pacific;Cable/DSL/ISP;Selective;N;N
3260;14651;Not Disclosed;Balanced;Regional;Cable/DSL/ISP;Open;N;N
3261;53563;Not Disclosed;Mostly Outbound;North America;Content;Open;N;N
3263;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3265;59605;100-200 Gbps;Mostly Inbound;Global;NSP;Open;N;N
3266;32097;100-1000Mbps;Mostly Outbound;Regional;Content;Open;N;N
3267;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3268;19969;100-1000Mbps;Balanced;Global;Content;Open;N;N
3269;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3270;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3271;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3272;14442;5-10Gbps;Mostly Outbound;North America;Content;Open;N;N
3273;9500;300-500 Gbps;Mostly Inbound;Asia Pacific;Cable/DSL/ISP;Selective;N;N
3274;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3275;12617;Not Disclosed;Heavy Outbound;Europe;Content;Open;N;N
3276;25291;100+ Gbps;Mostly Outbound;Europe;Content;Open;N;N
3277;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3278;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3279;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3280;50534;500-1000 Gbps;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3281;8950;100-1000Mbps;Balanced;Regional;Cable/DSL/ISP;Open;N;N
3282;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3283;58451;20-50 Gbps;Balanced;Asia Pacific;Cable/DSL/ISP;Open;N;N
3284;28186;10-20Gbps;Balanced;Regional;NSP;Open;N;N
3285;20612;0-20 Mbps;Mostly Outbound;Europe;Non-Profit;Restrictive;N;N
3286;50821;Not Disclosed;Mostly Inbound;Regional;Cable/DSL/ISP;Open;N;N
3287;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3288;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3289;12347;Not Disclosed;Mostly Outbound;Regional;Content;Open;N;N
3290;34056;1-5Gbps;Balanced;Europe;Cable/DSL/ISP;Open;N;N
3291;2108;1-5Gbps;Mostly Inbound;Regional;Educational/Research;Selective;N;N
3292;23779;Not Disclosed;Mostly Inbound;Regional;NSP;Selective;N;N
3293;197157;Not Disclosed;Mostly Outbound;Global;Content;Restrictive;N;N
3295;50168;100-1000Mbps;Balanced;Regional;Cable/DSL/ISP;Open;N;N
3296;14333;100-1000Mbps;Mostly Outbound;Regional;Content;Open;N;N
3297;32536;20-100Mbps;Heavy Outbound;North America;Content;Open;N;N
3298;25689;1-5Gbps;Balanced;North America;Educational/Research;Open;N;N
3299;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3300;53582;1-5Gbps;Balanced;North America;Content;Open;N;N
3301;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3302;34304;Not Disclosed;Mostly Outbound;Regional;Cable/DSL/ISP;Open;N;N
3303;14595;100-1000Mbps;Balanced;North America;NSP;Open;N;N
3304;34201;5-10Gbps;Mostly Outbound;Regional;Cable/DSL/ISP;Open;N;N
3305;50572;Not Disclosed;Balanced;Regional;Content;Open;N;N
3306;24033;Not Disclosed;Mostly Inbound;Asia Pacific;NSP;Open;N;N
3307;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3308;13414;Not Disclosed;Heavy Outbound;Global;Content;Selective;N;N
3309;50763;100-1000Mbps;Mostly Outbound;Global;Content;Open;N;N
3310;5606;Not Disclosed;Mostly Outbound;Regional;NSP;Selective;N;N
3311;22546;0-20 Mbps;Balanced;Regional;NSP;Open;N;N
3312;49405;100-1000Mbps;Balanced;Global;Enterprise;Open;N;N
3313;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3314;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3315;5391;Not Disclosed;Balanced;Regional;Cable/DSL/ISP;Selective;N;N
3316;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
3317;\N;Not Disclosed;Not Disclosed;Not Disclosed;Not Disclosed;\N;N;N
